manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Mitsubishi,L300,Bus,2001,1018000,115177,"C45 , Lagos",manual,Petrol,E,Nigerian used
Hyundai,Sonata,Sedan,2019,10090000,13742,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Hyundai,Elantra,Sedan,2010,2810000,96474,"C45 , Lagos",automatic,Petrol,C,Foreign used
Mitsubishi,Fto,Truck,1996,2250000,0,"C45 , Port Harcourt",manual,Diesel,E,Foreign used
Mazda,3,Sedan,2006,1802000,262220,"C45 , Lagos",automatic,Petrol,D,Foreign used
Lexus,GS 350,Sedan,2007,4042000,160476,"C45 , Abuja",automatic,Petrol,C,Foreign used
Volkswagen,Touareg,Suv,2003,1466000,275898,"C45 , Port Harcourt",automatic,Diesel, ,Foreign used
Infiniti,FX35,Suv,2006,2474000,185239,"C45 , Lagos",automatic,Petrol, ,Foreign used
BMW,3 Series,Sedan,2000,850000,216650,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Volkswagen,Jetta,Sedan,2007,738000,1,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Volkswagen,Jetta,Sedan,2005,794000,89007,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Nissan,Quest,Mpv,2010,2250000,260230,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Dodge,Nitro,Suv,2008,1690000,95175,C45,automatic,Petrol, ,Nigerian used
Ford,Explorer,Mpv,2007,1802000,134093,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Audi,Q7,Suv,2007,2026000,113571,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Avalon,Sedan,2004,1242000,85082,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Lexus,Rx 300,Suv,2000,1447500,229919,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Honda,Jazz,Hatchback,2005,883600,279051,"C45 , Ilorin",manual,Petrol,C,Nigerian used
Lexus,Gx 470,Suv,2005,3146000,235133,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,306,Sedan,2002,906000,999999,"C45 , Ilorin",manual,Petrol,C,Nigerian used
Mercedes-Benz,C230,Sedan,2003,1242000,999999,"C45 , Kaduna",manual,Petrol,D,Nigerian used
Volkswagen,Passat,Sedan,2010,1690000,129496,"C45 , Onitsha",automatic,Petrol,E,Nigerian used
Land Rover,Discovery,Suv,2020,42570000,1195,"C45 , Abuja",automatic,Petrol,C,
Mercedes-Benz,GLK 350,Suv,2010,4714000,187294,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2009,2026000,181641,"C45 , Lagos",automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2014,7626000,49641,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Accord,Coupe,2012,2026000,108253,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Mazda,3,Sedan,2011,3370000,142000,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Jeep,Wrangler,Suv,2014,16810000,196,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Nissan,Maxima,Sedan,2004,794000,173383,"C45 , Ilorin",automatic,Petrol,E,Nigerian used
Land Rover,Range Rover Sport,,2007,7900000,0,"C45-Express, Lagos",,,,Foreign used
Toyota,Camry,Sedan,2007,3706000,253305,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Tundra,Truck,2007,5610000,0,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Suzuki,Vitara,Suv,2006,1130000,102957,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Kia,Cerato,Sedan,2014,2586000,44230,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C250,Sedan,2011,3818000,58796,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011,2372500,122151,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2007,1690000,176945,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2003,1466000,203361,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2013,5722000,44605,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2010,2586000,125289,"C45 , Lagos",semiautomatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2008,2810000,115813,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2009,5050000,246794,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2013,4490000,72745,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Ford,Freestyle,Suv,2007,962000,0,C45,automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2008,2250000,50663,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Hyundai,Sonata,Sedan,2015,5610000,75528,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C320,Sedan,2003,1690000,125212,"C45 , Lagos",automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2006,2922000,163267,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,GL450,Suv,2013,8410000,106199,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Hyundai,Sonata,Sedan,2015,6170000,71213,"C45 , Abuja",automatic,Petrol,C,Foreign used
Mercedes-Benz,GLK 350,Suv,2012,7850000,77160,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007,3930000,121673,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007,4154000,181452,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2007,2250000,76215,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2002,26890000,250785,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2001,2362500,156228,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Solara,Convertible,2007,1750000,38625,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,Matrix,Hatchback,2005,1634000,290569,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Volkswagen,Rabbit,Hatchback,2008,2315000,307434,"C45 , Lagos",manual,Petrol, ,Foreign used
Lexus,Gs,Sedan,2008,3000000,99749,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2007,3465000,97488,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2009,3045000,93762,"C45 , Lagos",automatic,Petrol Electric, ,Foreign used
Toyota,Sienna,Mpv,2005,2775000,1,"C45 , Lagos",automatic,Petrol, ,Foreign used
Ford,F-150,Truck,2006,4490000,241288,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Toyota,Tundra,Truck,2007,7245000,87781,"C45 , Lagos",automatic,Petrol, ,Foreign used
Lexus,Gx 470,Suv,2007,3706000,121752,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011,3800000,87620,"C45 , Lagos",automatic,Petrol, ,Foreign used
Mercedes-Benz,Ml350,Suv,2012,11210000,108832,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2005,2586000,261142,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2010,3594000,70717,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007,3370000,84247,"C45 , Lagos",automatic,Petrol, ,Foreign used
Audi,Q7,Suv,2014,10090000,34889,"C45 , Lagos",automatic,Petrol,C,Nigerian used
BMW,X5,Suv,2010,3034000,69311,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2011,5050000,128967,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007,1690000,133580,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2010,4490000,174941,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Ford,Explorer,Pickup,2005,4266000,180814,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2008,2138000,151048,"C45 , Benin",automatic,Petrol, ,Nigerian used
Mercedes-Benz,C300,Sedan,2016,15690000,21973,C45,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2011,2586000,248358,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
BMW,6 Series,Suv,2009,7290000,87496,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2013,2935000,65443,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Jeep,Wrangler,Hatchback,2007,3146000,61429,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2015,4490000,85323,C45,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2014,4700000,121543,"C45 , Lagos",automatic,Petrol,D,Foreign used
Ford,Transit,Mpv,1990,2250000,19126,"C45 , Port Harcourt",manual,Diesel, ,Nigerian used
Honda,Accord,,2014,6500000,0,"C45-Express, Lagos",,,,Foreign used
Lexus,Es 330,Sedan,2005,2642000,166002,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2005,1466000,206477,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Peugeot,307,,2002,1750000,0,"C45-Express, Lagos",,,,Nigerian used
Toyota,Camry,Sedan,2007,2586000,117732,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Volvo,Xc70,Hatchback,2005,1578000,164014,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Corolla,,2006,1850000,0,"C45-Express, Lagos",,,,Nigerian used
Toyota,Corolla,Sedan,2004,1690000,214654,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2015,6506000,134028,"C45 , Lagos",automatic,Petrol,C,Foreign used
Nissan,Maxima,Sedan,2011,4490000,201490,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012,3594000,129418,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Gs 330,Sedan,2006,3594000,173985,"C45 , Ibadan",automatic,Petrol,C,Foreign used
Lexus,Gx 470,Suv,2003,3930000,220117,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Ford,Transit,Mpv,2003,1802000,125141,"C45 , Lagos",manual,Diesel, ,Foreign used
Honda,Pilot,Suv,2004,1802000,218474,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Auris,Hatchback,2007,1690000,89531,"C45 , Benin",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2006,3146000,239148,C45,automatic,Petrol,D,Foreign used
Suzuki,Sx4,Sedan,2009,906000,180308,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,CR-V,,2021,28800000,0,"C45-Express, Lagos",,,,New
Peugeot,3008,,2020,29500000,0,"C45-Express, Lagos",,,,New
Toyota,Corolla,,2020,17200000,0,"C45-Express, Lagos",,,,Foreign used
Pontiac,Vibe,,2010,3100000,0,"C45-Express, Lagos",,,,Foreign used
Honda,CR-V,,2008,1850000,0,"C45-Express, Lagos",,,,Nigerian used
Nissan,Pathfinder,Suv,2006,1746000,185661,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,1858000,169660,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003,1914000,117335,"C45 , Akure",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2011,1641250,85083,C45,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007,1585000,71343,C45,automatic,Petrol,E,Nigerian used
Toyota,Sienna,Mpv,2005,1914000,251184,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mitsubishi,Pajero,Suv,2011,2250000,143035,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Mazda,Premacy,Hatchback,2003,514000,202108,"C45 , Ilorin",manual,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2006,1466000,194840,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,2138000,169909,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,2004,2138000,246958,C45,automatic,Petrol, ,Nigerian used
Honda,Civic,Sedan,2012,2200000,196023,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2008,1800000,125735,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Nissan,Sentra,Sedan,2013,3675000,60026,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Civic,Hatchback,2006,1800000,127591,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2011,5800000,85230,"C45 , Abuja",automatic,Petrol, ,Foreign used
Toyota,Sienna,Mpv,2006,2250000,153948,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Opel,Signum,Hatchback,2003,928400,245569,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Kia,Rio,Sedan,2012,1466000,110016,"C45 , Lagos",manual,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2004,1914000,131450,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007,2250000,19381,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,3314000,115107,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,4Runner,Suv,2003,1578000,139895,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2004,1802000,153957,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2011,3930000,101769,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2010,3594000,219001,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2004,1802000,172006,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003,1466000,219237,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Suzuki,Every Wagon,Bus,2008,928400,235331,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2018,6002000,79624,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Hyundai,Santa Fe,Suv,2004,741250,197650,C45,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2004,1690000,182430,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Kia,Rio,Sedan,2014,1466000,187510,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,2006,2250000,204525,"C45 , Ibadan",automatic,Petrol,C,Foreign used
Pontiac,Vibe,Hatchback,2004,1774000,179209,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Venza,Crossover,2009,5162000,108893,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Cr-V,Suv,2015,6506000,97375,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Tacoma,Pickup,2010,7290000,81648,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Peugeot,807,Bus,2009,1186000,201793,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2003,1802000,407746,"C45 , Abuja",automatic,Petrol, ,Nigerian used
Lexus,Gx 470,Suv,2004,3594000,224080,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Mercedes-Benz,GLK 350,Suv,2010,4266000,304338,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2009,2586000,177894,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005,1690000,187830,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,1997,626000,0,C45,automatic,Petrol,D,Nigerian used
Infiniti,FX35,Suv,2003,1466000,163350,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2011,3034000,110491,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2009,2026000,64355,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Land Rover,Lr3,Suv,2005,2600000,0,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Nissan,Xterra,Suv,2007,1130000,220436,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Matrix,Hatchback,2003,1690000,174405,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2011,3594000,205027,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2010,3034000,102015,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
GAC,GS4,Suv,2016,4546000,41060,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Hyundai,Veracruz,Suv,2008,2250000,118584,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Ford,Focus,Sedan,2013,3594000,58662,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mazda,626,Sedan,1996,458000,222123,"C45 , Lagos",manual,Petrol,D,Nigerian used
Dodge,Caravan,Mpv,2011,3370000,5359,"C45 , Lagos",automatic,Petrol, ,Foreign used
Honda,Odyssey,Mpv,2003,1690000,200252,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Kia,Cerato,Sedan,2014,1914000,152469,C45,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2002,1634000,121698,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2005,2026000,145653,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2006,2250000,224861,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,CAMRY (HYBRID),Sedan,2016,5610000,103337,"C45 , Abuja",automatic,Petrol Electric, ,Foreign used
Toyota,Camry,Sedan,2006,2586000,145240,C45,automatic,Petrol, ,Foreign used
Toyota,Sienna,Mpv,2002,1354000,120943,"C45 , Ibadan",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2008,3594000,105712,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2008,3594000,102294,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,GS 350,Sedan,2008,3146000,87962,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,Ml350,Suv,2006,5106000,171408,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2002,1410000,324286,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Toyota,Highlander,Truck,2008,4042000,202736,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Volvo,Xc90,Suv,2004,1242000,299842,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Crossover,2010,5946000,104262,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Matrix,Hatchback,2006,2810000,177596,C45,automatic,Petrol, ,Foreign used
Toyota,Sienna,Mpv,2005,1970000,222809,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Jeep,Grand Cherokee,Suv,2011,3370000,95697,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Volkswagen,Passat,Sedan,2015,5610000,3670,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,4Runner,Suv,2004,1130000,214795,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2004,1130000,201756,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Yaris,Mpv,2008,1466000,145017,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Suv,2007,2810000,112160,"C45 , Onitsha",automatic,Petrol,C,Nigerian used
Mercedes-Benz,S550,Sedan,2007,5610000,94740,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Mercedes-Benz,E300,Sedan,2015,10090000,34106,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009,2810000,215646,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Honda,Pilot,Suv,2008,1697500,140274,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Rav4,Suv,2007,4490000,187844,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Avalon,Sedan,2013,4714000,110091,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2005,850000,185833,C45,manual,Petrol,E,Nigerian used
BMW,X5,Suv,2007,3146000,214798,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Ford,Explorer,Suv,2012,5946000,98535,"C45 , Lagos",automatic,Petrol,C,Foreign used
Volkswagen,Passat,Sedan,2001,458000,211407,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,Es 300,Sedan,2002,2810000,232692,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008,5050000,87488,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Mercedes-Benz,C240,Sedan,2004,794000,217538,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Chevrolet,Camaro,Coupe,2016,14010000,28774,"C45 , Lagos",triptonic,Petrol,D,Nigerian used
Hyundai,Elantra,Sedan,2011,3370000,85544,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Land Cruiser Prado,Suv,2015,16810000,120400,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2014,16810000,41816,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Honda,Pilot,Suv,2006,1690000,230486,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Brilliance,Splendor,Sedan,2008,906000,119893,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2004,2026000,255680,"C45 , Ilorin",automatic,Petrol,E,Foreign used
Toyota,Camry,Sedan,2003,1303750,130458,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,E300,Sedan,2012,4490000,30791,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2008,3160000,8688,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Chevrolet,Equinox,Suv,2008,2092610,134567,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Toyota,Matrix,Hatchback,2003,1578000,176470,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2005,2530000,292723,"C45 , Lagos",automatic,Petrol,D,Foreign used
Hyundai,Elantra,Sedan,2013,1697500,82527,C45,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2007,2474000,256575,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Chrysler,200,Sedan,2017,4490000,44723,C45,automatic,Petrol, ,Foreign used
Toyota,Avalon,Sedan,2000,1130000,230976,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Lexus,Es 300,Sedan,2002,1466000,88321,C45,automatic,Petrol,E,Nigerian used
Lexus,Es 350,Sedan,2011,4042000,91849,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2010,3370000,91163,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Avensis,Sedan,2006,1298000,157880,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2003,1891600,345395,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2002,1051600,319133,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Acura,Mdx,Suv,2004,1522000,134559,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2011,3426000,121000,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2015,5162000,43843,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C280,Convertible,2006,2026000,83076,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2008,3594000,115783,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,1996,570000,270782,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2006,3930000,99488,"C45 , Onitsha",automatic,Petrol,E,Nigerian used
Toyota,Avalon,Sedan,2008,3482000,130126,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008,5162000,116216,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007,3594000,73502,"C45 , Lagos",automatic,Diesel,E,Foreign used
Nissan,Pathfinder,Suv,2003,917200,137502,"C45 , Kaduna",automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL450,Suv,2007,3930000,88955,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2010,4938000,87728,"C45 , Abuja",automatic,Petrol,C,Foreign used
Nissan,Titan,Pickup,2007,3482000,250138,"C45 , Lagos",automatic,Petrol,C,Foreign used
Ford,Explorer,Suv,2011,3930000,1192871,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2009,2250000,95531,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007,2026000,77898,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Rx300,Suv,2000,1690000,108942,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2005,2026000,90675,"C45 , Ilorin",automatic,Petrol,D,Foreign used
Toyota,Avensis,Sedan,2004,906000,128116,C45,automatic,Petrol,E,Nigerian used
Honda,Odyssey,Mpv,2007,2026000,235509,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Sienna,Suv,2009,2754000,218864,"C45 , Lagos",automatic,Petrol,D,Foreign used
Mazda,Cx-9,Mpv,2009,2642000,235602,"C45 , Lagos",automatic,Petrol,D,Foreign used
Ford,Focus,Sedan,2008,2082000,299021,"C45 , Lagos",automatic,Petrol,C,Foreign used
Lexus,Es 350,Sedan,2007,2138000,82674,C45,automatic,Petrol,D,Nigerian used
Toyota,Avalon,Sedan,2009,2978000,96208,C45,automatic,Petrol,C,Foreign used
Toyota,Fortuner,Suv,2013,5610000,67230,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Mercedes-Benz,GLK 350,Suv,2012,6170000,0,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Land Cruiser Prado,Suv,2010,20170000,80162,"C45 , Abuja",automatic,Petrol,C,Foreign used
Honda,Pilot,Suv,2006,995600,240655,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
